id_municipio,nome,sigla_uf,rede_nome,alunos,taxa_real,risco,ganho_pp,ganho_acumulado,particao
3502903,Araçoiaba da Serra,SP,Municipal,374,56.163191076100944,73.4137387950186,0.0007476630170639167,5.939713485167958,treino
2910909,Firmino Alves,BA,Municipal,43,23.25581395348837,97.61175875863674,0.0007470782404309497,5.940460563408388,treino
2915700,Itamari,BA,Municipal,68,36.76470588235294,88.75030821136872,0.0007458929287592626,5.941206456337148,treino
2929404,São Miguel das Matas,BA,Municipal,68,36.76470588235294,99.17424751231813,0.0007458929287592626,5.941952349265907,treino
5105507,Vila Bela da Santíssima Trindade,MT,Estadual,52,34.630225080385856,73.66250525815614,0.0007452196717297443,5.942697568937637,teste
2206670,Morro do Chapéu do Piauí,PI,Municipal,77,40.03545201316789,76.47488071429159,0.0007438551409332983,5.9434414240785705,treino
1712801,Maurilândia do Tocantins,TO,Municipal,38,20.67584480600751,95.40122535823768,0.0007429557264368219,5.944184379805007,treino
2509057,Marcação,PB,Estadual,33,15.422031473533622,84.99905948884829,0.0007370291680783863,5.9449214089730855,teste
2911857,Heliópolis,BA,Municipal,66,36.36363636363637,99.92226506024967,0.0007365052603195007,5.945657914233405,treino
4121000,Querência do Norte,PR,Municipal,144,50.31784237486885,66.26361968522681,0.0007361245382105549,5.946394038771616,treino
4318622,São José dos Ausentes,RS,Municipal,47,37.12153699978053,83.57715036652911,0.0007343885155974012,5.947128427287213,treino
2923605,Paramirim,BA,Municipal,141,48.93617021276596,93.82920789386637,0.0007329493253044396,5.947861376612518,teste
2512721,Pedro Régis,PB,Municipal,39,24.013005109150022,75.01113090305608,0.0007326620057552225,5.948594038618273,treino
4314209,Pedro Osório,RS,Municipal,34,22.311529782326538,74.64893060324948,0.0007306864676345418,5.949324725085908,teste
2803807,Malhada dos Bois,SE,Municipal,67,37.63581051716645,92.51367463385462,0.00072868078091236,5.95005340586682,teste
1718659,Rio da Conceição,TO,Municipal,35,19.622245540398737,85.7499022575112,0.0007279653267873294,5.9507813711936075,treino
1700400,Almas,TO,Municipal,126,48.19139194139194,91.49502282413388,0.0007274475826491365,5.951508818776257,treino
2210409,São Miguel do Tapuio,PI,Municipal,104,45.19230769230769,69.24914627575443,0.0007252210932050395,5.952234039869462,treino
1702158,Araguanã,TO,Municipal,63,37.80187997107736,88.57073951399812,0.0007245027943319971,5.9529585426637945,validacao
3507803,Brodowski,SP,Municipal,239,54.265765391994954,63.28926542720428,0.0007239303378949222,5.953682473001689,treino
4203709,Canelinha,SC,Municipal,69,41.37638062871708,63.31744497133334,0.0007235905784694666,5.954406063580159,validacao
2922409,Mutuípe,BA,Municipal,139,48.92086330935252,92.15185719211463,0.0007235616568646773,5.955129625237023,treino
4310538,Itaara,RS,Municipal,53,38.47659482119269,83.22304853710455,0.0007211729086739868,5.955850798145697,treino
2707909,Santa Luzia do Norte,AL,Municipal,68,38.528748590755356,92.59121658162898,0.0007190119565440735,5.956569810102241,validacao
2906402,Candeal,BA,Municipal,52,30.76923076923077,98.44884614024498,0.0007182040481086518,5.95728801415035,validacao
2601052,Araçoiaba,PE,Municipal,221,53.49457810911556,80.0286831403235,0.0007169675309727473,5.958004981681323,treino
4308607,Garibaldi,RS,Municipal,237,54.36003826885292,85.0831823564088,0.0007144440460337121,5.958719425727357,validacao
4321808,Três de Maio,RS,Municipal,164,51.24255798136461,78.89985201627167,0.0007142189922910534,5.959433644719648,treino
3301108,Cantagalo,RJ,Municipal,162,52.01570680628272,50.753091717802555,0.0007139843385574449,5.960147629058206,teste
2708709,São Miguel dos Milagres,AL,Municipal,155,50.67803890286556,91.80609352115209,0.0007125633869254267,5.960860192445131,treino
4301750,Barão do Triunfo,RS,Municipal,25,4.377104412021448,73.61544393743394,0.0007107689160769467,5.9615709613612085,treino
1503002,Faro,PA,Municipal,148,51.78086654359864,78.38519173169622,0.000708997495292324,5.9622799588565005,validacao
2707800,Roteiro,AL,Municipal,101,45.936098654708516,56.18801174221544,0.0007086722457696129,5.96298863110227,treino
2933406,Wagner,BA,Municipal,100,45.0,93.59933235384499,0.0007064457563255157,5.9636950768585955,validacao
1503606,Itaituba,PA,Municipal,1827,59.22088118757646,82.88322984732174,0.0007053704415769529,5.964400447300172,treino
3304300,Rio Bonito,RJ,Municipal,528,57.61108871592918,52.96525717895466,0.0006999511966140097,5.965100398496786,teste
1720804,Sítio Novo do Tocantins,TO,Municipal,144,50.62590425866516,90.89886860509966,0.0006990034214013262,5.965799401918187,treino
4302303,Bom Jesus,RS,Estadual,73,42.577470182899795,79.31532866222805,0.000698108285434308,5.966497510203622,treino
2911006,Floresta Azul,BA,Municipal,78,41.02564102564103,99.25945235212394,0.0006980063372231035,5.967195516540845,validacao
4214409,Rio das Antas,SC,Municipal,64,44.532720050177716,66.07185715427806,0.0006969793831907537,5.967892495924036,treino
3502754,Araçariguama,SP,Municipal,226,54.04495177129684,80.15273832891275,0.0006967817234563898,5.968589277647492,validacao
5108600,Vila Rica,MT,Municipal,275,55.228009921770656,64.6313625246038,0.0006965621534823187,5.969285839800975,treino
2706406,Pão de Açúcar,AL,Municipal,307,55.27029584305809,74.14858654667007,0.0006959647563997889,5.969981804557374,teste
1501956,Cachoeira do Piriá,PA,Municipal,141,52.032476610388215,96.51932986979148,0.0006937401634543672,5.970675544720828,treino
4315800,Roca Sales,RS,Municipal,83,44.97464816326531,61.68355253090891,0.0006934947944558347,5.9713690395152845,teste
3302403,Macaé,RJ,Municipal,2721,59.48066247648759,52.3282165429785,0.000693382673454184,5.972062422188738,treino
