id_municipio,nome,sigla_uf,rede_nome,alunos,prob_bater_meta,taxa_real,bateu_meta
5215231,Novo Gama,GO,Municipal,986,69.8,57.3,0
5215306,Orizona,GO,Municipal,161,94.2,77.8,1
5215603,Padre Bernardo,GO,Municipal,355,87.3,69.6,1
5215702,Palmeiras de Goiás,GO,Municipal,354,93.3,81.0,1
5216908,Pilar de Goiás,GO,Municipal,26,92.2,80.8,1
5217104,Piracanjuba,GO,Municipal,208,89.4,71.7,1
5218508,Quirinópolis,GO,Municipal,544,94.3,80.3,1
5218805,Rio Verde,GO,Municipal,2502,94.8,89.9,1
5219100,Santa Bárbara de Goiás,GO,Municipal,82,95.2,100.0,1
5219506,Santa Rosa de Goiás,GO,Municipal,37,93.0,100.0,1
5220058,São João da Paraúna,GO,Municipal,24,93.0,87.5,1
5220157,São Luíz do Norte,GO,Municipal,64,90.7,85.8,1
5220504,Serranópolis,GO,Municipal,90,87.9,66.7,1
5221007,Taquaral de Goiás,GO,Municipal,44,95.3,75.0,1
5221304,Três Ranchos,GO,Municipal,25,93.6,84.0,1
5221452,Trombas,GO,Municipal,37,93.2,94.5,1
5221700,Uruana,GO,Municipal,132,92.9,97.7,1
5222203,Vila Boa,GO,Municipal,61,89.6,78.7,1
5222302,Vila Propício,GO,Municipal,65,93.8,79.5,1
